iter	Passed	Remaining
7914	22094	5820
7915	22097	5817
7916	22099	5814
7917	22102	5811
7918	22104	5808
7919	22107	5806
7920	22110	5803
7921	22112	5800
7922	22115	5797
7923	22117	5794
7924	22120	5791
7925	22122	5788
7926	22125	5786
7927	22128	5783
7928	22130	5780
7929	22133	5777
7930	22136	5774
7931	22139	5772
7932	22141	5769
7933	22144	5766
7934	22147	5763
7935	22150	5760
7936	22152	5758
7937	22155	5755
7938	22158	5752
7939	22161	5749
7940	22164	5746
7941	22167	5744
7942	22169	5741
7943	22172	5738
7944	22174	5735
7945	22177	5732
7946	22179	5729
7947	22182	5727
7948	22185	5724
7949	22187	5721
7950	22190	5718
7951	22192	5715
7952	22195	5712
7953	22198	5710
7954	22200	5707
7955	22203	5704
7956	22206	5701
7957	22208	5698
7958	22210	5695
7959	22213	5692
7960	22216	5690
7961	22218	5687
7962	22222	5684
7963	22225	5681
7964	22228	5679
7965	22231	5676
7966	22234	5673
7967	22236	5670
7968	22239	5667
7969	22241	5665
7970	22244	5662
7971	22247	5659
7972	22250	5656
7973	22254	5654
7974	22257	5651
7975	22260	5648
7976	22262	5645
7977	22265	5643
7978	22267	5640
7979	22270	5637
7980	22274	5634
7981	22277	5632
7982	22280	5629
7983	22282	5626
7984	22285	5623
7985	22287	5620
7986	22290	5617
7987	22292	5615
7988	22295	5612
7989	22298	5609
7990	22300	5606
7991	22303	5603
7992	22306	5601
7993	22309	5598
7994	22312	5595
7995	22314	5592
7996	22317	5589
7997	22320	5586
7998	22322	5584
7999	22325	5581
8000	22329	5578
8001	22333	5576
8002	22336	5573
8003	22338	5570
8004	22341	5567
8005	22343	5564
8006	22346	5562
8007	22349	5559
8008	22351	5556
8009	22354	5553
8010	22357	5550
8011	22360	5548
8012	22362	5545
8013	22365	5542
8014	22368	5539
8015	22372	5537
8016	22375	5534
8017	22378	5531
8018	22381	5529
8019	22384	5526
8020	22387	5523
8021	22390	5520
8022	22393	5518
8023	22396	5515
8024	22399	5512
8025	22402	5509
8026	22405	5507
8027	22409	5504
8028	22412	5501
8029	22415	5499
8030	22419	5496
8031	22422	5494
8032	22425	5491
8033	22428	5488
8034	22430	5485
8035	22433	5482
8036	22436	5479
8037	22438	5477
8038	22441	5474
8039	22444	5471
8040	22447	5468
8041	22450	5466
8042	22452	5463
8043	22456	5460
8044	22459	5457
8045	22461	5454
8046	22465	5452
8047	22467	5449
8048	22470	5446
8049	22473	5443
8050	22476	5441
8051	22478	5438
8052	22481	5435
8053	22484	5432
8054	22487	5429
8055	22489	5427
8056	22493	5424
8057	22496	5421
8058	22499	5419
8059	22502	5416
8060	22505	5413
8061	22508	5410
8062	22511	5407
8063	22514	5405
8064	22516	5402
8065	22519	5399
8066	22522	5396
8067	22525	5393
8068	22528	5391
8069	22530	5388
8070	22533	5385
8071	22536	5382
8072	22539	5380
8073	22542	5377
8074	22545	5374
8075	22548	5371
8076	22551	5369
8077	22553	5366
8078	22556	5363
8079	22559	5360
8080	22562	5357
8081	22564	5354
8082	22566	5352
8083	22569	5349
8084	22572	5346
8085	22574	5343
8086	22577	5340
8087	22580	5337
8088	22582	5335
8089	22586	5332
8090	22589	5329
8091	22592	5326
8092	22595	5324
8093	22597	5321
8094	22600	5318
8095	22602	5315
8096	22605	5312
8097	22608	5310
8098	22611	5307
8099	22614	5304
8100	22616	5301
8101	22619	5298
8102	22621	5295
8103	22624	5293
8104	22626	5290
8105	22629	5287
8106	22632	5284
8107	22635	5281
8108	22637	5279
8109	22640	5276
8110	22643	5273
8111	22646	5270
8112	22648	5267
8113	22651	5265
8114	22653	5262
8115	22656	5259
8116	22659	5256
8117	22661	5253
8118	22664	5250
8119	22667	5248
8120	22669	5245
8121	22672	5242
8122	22674	5239
8123	22677	5236
8124	22680	5233
8125	22683	5231
8126	22686	5228
8127	22688	5225
8128	22691	5222
8129	22694	5219
8130	22697	5217
8131	22699	5214
8132	22702	5211
8133	22705	5208
8134	22707	5205
8135	22710	5203
8136	22712	5200
8137	22715	5197
8138	22717	5194
8139	22720	5191
8140	22723	5188
8141	22726	5186
8142	22728	5183
8143	22731	5180
8144	22734	5177
8145	22737	5174
8146	22740	5172
8147	22742	5169
8148	22745	5166
8149	22747	5163
8150	22750	5160
8151	22752	5157
8152	22755	5155
8153	22758	5152
8154	22760	5149
8155	22763	5146
8156	22765	5143
8157	22768	5140
8158	22771	5138
8159	22774	5135
8160	22776	5132
8161	22779	5129
8162	22782	5126
8163	22784	5124
8164	22787	5121
8165	22790	5118
8166	22793	5115
8167	22796	5112
8168	22799	5110
8169	22802	5107
8170	22805	5104
8171	22808	5102
8172	22811	5099
8173	22813	5096
8174	22816	5093
8175	22819	5090
8176	22822	5088
8177	22824	5085
8178	22827	5082
8179	22830	5079
8180	22833	5076
8181	22837	5074
8182	22841	5071
8183	22844	5069
8184	22848	5066
8185	22851	5063
8186	22853	5060
8187	22856	5058
8188	22858	5055
8189	22861	5052
8190	22864	5049
8191	22866	5046
8192	22870	5044
8193	22872	5041
8194	22875	5038
8195	22878	5035
8196	22881	5032
8197	22883	5030
8198	22886	5027
8199	22889	5024
8200	22891	5021
8201	22894	5018
8202	22896	5015
8203	22899	5013
8204	22902	5010
8205	22905	5007
8206	22907	5004
8207	22910	5001
8208	22912	4998
8209	22915	4996
8210	22919	4993
8211	22922	4991
8212	22925	4988
8213	22928	4985
8214	22930	4982
8215	22935	4980
8216	22938	4977
8217	22941	4974
8218	22944	4971
8219	22947	4969
8220	22951	4966
8221	22954	4963
8222	22956	4961
8223	22960	4958
8224	22964	4955
8225	22967	4953
8226	22971	4950
8227	22974	4947
8228	22976	4944
8229	22979	4942
8230	22982	4939
8231	22985	4936
8232	22988	4933
8233	22990	4931
8234	22994	4928
8235	22997	4925
8236	23000	4922
8237	23003	4920
8238	23006	4917
8239	23008	4914
8240	23011	4911
8241	23014	4908
8242	23017	4906
8243	23019	4903
8244	23022	4900
8245	23024	4897
8246	23027	4894
8247	23030	4892
8248	23033	4889
8249	23037	4886
8250	23040	4883
8251	23043	4881
8252	23046	4878
8253	23050	4875
8254	23053	4873
8255	23057	4870
8256	23059	4867
8257	23063	4865
8258	23066	4862
8259	23068	4859
8260	23071	4856
8261	23074	4853
8262	23077	4851
8263	23081	4848
8264	23084	4845
8265	23086	4843
8266	23089	4840
8267	23091	4837
8268	23095	4834
8269	23097	4831
8270	23100	4829
8271	23102	4826
8272	23104	4823
8273	23107	4820
8274	23111	4817
8275	23114	4815
8276	23117	4812
8277	23121	4809
8278	23124	4806
8279	23127	4804
8280	23130	4801
8281	23134	4798
8282	23137	4796
8283	23140	4793
8284	23143	4790
8285	23147	4788
8286	23151	4785
8287	23153	4782
8288	23156	4780
8289	23160	4777
8290	23164	4774
8291	23167	4771
8292	23169	4769
8293	23172	4766
8294	23175	4763
8295	23184	4762
8296	23188	4759
8297	23193	4757
8298	23198	4754
8299	23201	4752
8300	23203	4749
8301	23206	4746
8302	23209	4743
8303	23214	4741
8304	23216	4738
8305	23219	4735
8306	23222	4732
8307	23225	4730
8308	23230	4727
8309	23232	4724
8310	23235	4722
8311	23237	4719
8312	23240	4716
8313	23243	4713
8314	23247	4711
8315	23250	4708
8316	23252	4705
8317	23255	4702
8318	23258	4699
8319	23260	4696
8320	23264	4694
8321	23267	4691
8322	23269	4688
8323	23272	4685
8324	23274	4682
8325	23277	4680
8326	23280	4677
8327	23283	4674
8328	23285	4671
8329	23288	4668
8330	23291	4666
8331	23294	4663
8332	23296	4660
8333	23299	4657
8334	23302	4654
8335	23305	4652
8336	23308	4649
8337	23310	4646
8338	23313	4643
8339	23315	4640
8340	23318	4637
8341	23321	4635
8342	23324	4632
8343	23327	4629
8344	23330	4626
8345	23332	4623
8346	23334	4621
8347	23337	4618
8348	23341	4615
8349	23344	4613
8350	23347	4610
8351	23350	4607
8352	23353	4604
8353	23356	4601
8354	23358	4599
8355	23361	4596
8356	23364	4593
8357	23366	4590
8358	23369	4587
8359	23372	4584
8360	23375	4582
8361	23377	4579
8362	23380	4576
8363	23383	4573
8364	23388	4571
8365	23391	4568
8366	23394	4565
8367	23396	4563
8368	23399	4560
8369	23402	4557
8370	23404	4554
8371	23407	4551
8372	23409	4548
8373	23412	4546
8374	23415	4543
8375	23417	4540
8376	23421	4537
8377	23423	4534
8378	23426	4532
8379	23429	4529
8380	23431	4526
8381	23434	4523
8382	23437	4520
8383	23440	4518
8384	23442	4515
8385	23445	4512
8386	23448	4509
8387	23452	4507
8388	23455	4504
8389	23458	4501
8390	23460	4498
8391	23463	4495
8392	23466	4493
8393	23468	4490
8394	23471	4487
8395	23474	4484
8396	23477	4481
8397	23480	4479
8398	23482	4476
8399	23485	4473
8400	23488	4470
8401	23490	4467
8402	23493	4464
8403	23496	4462
8404	23500	4459
8405	23502	4456
8406	23505	4453
8407	23507	4451
8408	23510	4448
8409	23513	4445
8410	23517	4442
8411	23519	4440
8412	23522	4437
8413	23525	4434
8414	23527	4431
8415	23530	4428
8416	23534	4426
8417	23537	4423
8418	23539	4420
8419	23542	4417
8420	23545	4414
8421	23548	4412
8422	23551	4409
8423	23554	4406
8424	23556	4403
8425	23559	4401
8426	23563	4398
8427	23567	4395
8428	23570	4393
8429	23573	4390
8430	23576	4387
8431	23579	4384
8432	23582	4381
8433	23584	4379
8434	23587	4376
8435	23589	4373
8436	23592	4370
8437	23596	4368
8438	23601	4365
8439	23604	4362
8440	23607	4360
8441	23611	4357
8442	23614	4354
8443	23617	4351
8444	23619	4349
8445	23622	4346
8446	23625	4343
8447	23629	4341
8448	23632	4338
8449	23635	4335
8450	23638	4332
8451	23641	4329
8452	23644	4327
8453	23646	4324
8454	23650	4321
8455	23652	4318
8456	23655	4315
8457	23658	4313
8458	23661	4310
8459	23665	4307
8460	23668	4305
8461	23670	4302
8462	23673	4299
8463	23675	4296
8464	23679	4293
8465	23681	4291
8466	23684	4288
8467	23686	4285
8468	23689	4282
8469	23692	4279
8470	23695	4276
8471	23698	4274
8472	23700	4271
8473	23703	4268
8474	23705	4265
8475	23709	4263
8476	23712	4260
8477	23715	4257
8478	23719	4254
8479	23721	4251
8480	23726	4249
8481	23729	4246
8482	23733	4244
8483	23736	4241
8484	23739	4238
8485	23742	4235
8486	23745	4233
8487	23748	4230
8488	23751	4227
8489	23753	4224
8490	23756	4221
8491	23761	4219
8492	23765	4217
8493	23769	4214
8494	23776	4212
8495	23779	4209
8496	23782	4206
8497	23785	4204
8498	23789	4201
8499	23792	4198
8500	23795	4195
8501	23797	4192
8502	23800	4190
8503	23802	4187
8504	23805	4184
8505	23808	4181
8506	23810	4178
8507	23813	4176
8508	23815	4173
8509	23817	4170
8510	23820	4167
8511	23824	4164
8512	23827	4162
8513	23830	4159
8514	23832	4156
8515	23835	4153
8516	23838	4150
8517	23841	4148
8518	23845	4145
8519	23848	4142
8520	23851	4139
8521	23853	4137
8522	23857	4134
8523	23860	4131
8524	23862	4128
8525	23865	4125
8526	23868	4123
8527	23872	4120
8528	23875	4117
8529	23878	4115
8530	23881	4112
8531	23884	4109
8532	23891	4107
8533	23894	4104
8534	23897	4101
8535	23900	4099
8536	23904	4096
8537	23907	4093
8538	23909	4090
8539	23912	4088
8540	23915	4085
8541	23918	4082
8542	23921	4079
8543	23923	4076
8544	23926	4074
8545	23928	4071
8546	23931	4068
8547	23934	4065
8548	23937	4062
8549	23939	4059
8550	23942	4057
8551	23944	4054
8552	23947	4051
8553	23950	4048
8554	23953	4045
8555	23955	4043
8556	23958	4040
8557	23961	4037
8558	23964	4034
8559	23967	4031
8560	23970	4029
8561	23972	4026
8562	23975	4023
8563	23977	4020
8564	23980	4017
8565	23982	4014
8566	23985	4012
8567	23987	4009
8568	23990	4006
8569	23994	4003
8570	23997	4000
8571	23999	3998
8572	24002	3995
8573	24005	3992
8574	24008	3989
8575	24010	3986
8576	24013	3984
8577	24017	3981
8578	24019	3978
8579	24022	3975
8580	24025	3972
8581	24027	3970
8582	24030	3967
8583	24033	3964
8584	24036	3961
8585	24039	3958
8586	24041	3956
8587	24044	3953
8588	24047	3950
8589	24050	3947
8590	24052	3944
8591	24055	3942
8592	24057	3939
8593	24060	3936
8594	24063	3933
8595	24066	3930
8596	24069	3927
8597	24071	3925
8598	24074	3922
8599	24076	3919
8600	24079	3916
8601	24082	3913
8602	24085	3911
8603	24088	3908
8604	24090	3905
8605	24093	3902
8606	24096	3899
8607	24099	3897
8608	24101	3894
8609	24104	3891
8610	24106	3888
8611	24109	3885
8612	24112	3882
8613	24114	3880
8614	24117	3877
8615	24120	3874
8616	24122	3871
8617	24125	3868
8618	24129	3866
8619	24132	3863
8620	24134	3860
8621	24137	3857
8622	24140	3855
8623	24143	3852
8624	24146	3849
8625	24149	3846
8626	24151	3843
8627	24154	3840
8628	24157	3838
8629	24160	3835
8630	24163	3832
8631	24167	3830
8632	24170	3827
8633	24173	3824
8634	24180	3822
8635	24182	3819
8636	24186	3816
8637	24189	3814
8638	24194	3811
8639	24198	3808
8640	24201	3806
8641	24204	3803
8642	24208	3800
8643	24211	3798
8644	24214	3795
8645	24217	3792
8646	24220	3789
8647	24223	3787
8648	24226	3784
8649	24229	3781
8650	24232	3778
8651	24235	3775
8652	24238	3773
8653	24241	3770
8654	24244	3767
8655	24247	3764
8656	24250	3762
8657	24252	3759
8658	24256	3756
8659	24259	3753
8660	24261	3750
8661	24264	3748
8662	24267	3745
8663	24269	3742
8664	24272	3739
8665	24275	3736
8666	24278	3734
8667	24282	3731
8668	24284	3728
8669	24287	3725
8670	24291	3723
8671	24293	3720
8672	24296	3717
8673	24298	3714
8674	24301	3711
8675	24307	3709
8676	24312	3707
8677	24317	3704
8678	24322	3701
8679	24326	3699
8680	24329	3696
8681	24332	3693
8682	24334	3690
8683	24337	3688
8684	24340	3685
8685	24343	3682
8686	24346	3679
8687	24348	3676
8688	24351	3674
8689	24354	3671
8690	24357	3668
8691	24359	3665
8692	24362	3662
8693	24364	3660
8694	24367	3657
8695	24370	3654
8696	24373	3651
8697	24377	3649
8698	24380	3646
8699	24382	3643
8700	24385	3640
8701	24388	3637
8702	24391	3635
8703	24394	3632
8704	24396	3629
8705	24399	3626
8706	24402	3623
8707	24405	3620
8708	24407	3618
8709	24410	3615
8710	24412	3612
8711	24415	3609
8712	24418	3606
8713	24421	3604
8714	24423	3601
8715	24426	3598
8716	24429	3595
8717	24432	3592
8718	24435	3590
8719	24438	3587
8720	24440	3584
8721	24443	3581
8722	24446	3578
8723	24448	3575
8724	24451	3573
8725	24454	3570
8726	24457	3567
8727	24460	3564
8728	24462	3561
8729	24465	3559
8730	24468	3556
8731	24470	3553
8732	24473	3550
8733	24476	3547
8734	24478	3545
8735	24481	3542
8736	24484	3539
8737	24486	3536
8738	24489	3533
8739	24492	3530
8740	24495	3528
8741	24497	3525
8742	24500	3522
8743	24503	3519
8744	24506	3516
8745	24509	3514
8746	24511	3511
8747	24514	3508
8748	24516	3505
8749	24519	3502
8750	24522	3500
8751	24525	3497
8752	24528	3494
8753	24531	3491
8754	24533	3488
8755	24536	3486
8756	24539	3483
8757	24542	3480
8758	24545	3477
8759	24548	3474
8760	24551	3472
8761	24554	3469
8762	24556	3466
8763	24560	3463
8764	24563	3461
8765	24567	3458
8766	24570	3455
8767	24573	3452
8768	24577	3450
8769	24580	3447
8770	24583	3444
8771	24586	3441
8772	24589	3439
8773	24591	3436
8774	24595	3433
8775	24598	3430
8776	24601	3427
8777	24603	3425
8778	24606	3422
8779	24610	3419
8780	24613	3416
8781	24616	3414
8782	24619	3411
8783	24622	3408
8784	24624	3405
8785	24627	3402
8786	24630	3400
8787	24632	3397
8788	24635	3394
8789	24638	3391
8790	24641	3388
8791	24644	3386
8792	24647	3383
8793	24650	3380
8794	24652	3377
8795	24655	3374
8796	24657	3372
8797	24661	3369
8798	24664	3366
8799	24667	3363
8800	24670	3360
8801	24672	3358
8802	24675	3355
8803	24678	3352
8804	24680	3349
8805	24683	3346
8806	24686	3344
8807	24689	3341
8808	24691	3338
8809	24694	3335
8810	24697	3332
8811	24699	3329
8812	24702	3327
8813	24704	3324
8814	24707	3321
8815	24711	3318
8816	24714	3316
8817	24717	3313
8818	24720	3310
8819	24722	3307
8820	24725	3304
8821	24728	3302
8822	24731	3299
8823	24734	3296
8824	24736	3293
8825	24739	3290
8826	24742	3288
8827	24745	3285
8828	24747	3282
8829	24750	3279
8830	24752	3276
8831	24755	3273
8832	24758	3270
8833	24760	3268
8834	24763	3265
8835	24765	3262
8836	24768	3259
8837	24770	3256
8838	24773	3253
8839	24776	3251
8840	24778	3248
8841	24781	3245
8842	24784	3242
8843	24786	3239
8844	24788	3236
8845	24791	3234
8846	24793	3231
8847	24796	3228
8848	24798	3225
8849	24801	3222
8850	24804	3219
8851	24806	3217
8852	24809	3214
8853	24812	3211
8854	24815	3208
8855	24818	3205
8856	24820	3203
8857	24822	3200
8858	24825	3197
8859	24828	3194
8860	24830	3191
8861	24834	3189
8862	24836	3186
8863	24840	3183
8864	24842	3180
8865	24845	3177
8866	24848	3175
8867	24851	3172
8868	24854	3169
8869	24857	3166
8870	24860	3163
8871	24863	3161
8872	24865	3158
8873	24868	3155
8874	24870	3152
8875	24872	3149
8876	24875	3146
8877	24877	3144
8878	24880	3141
8879	24883	3138
8880	24885	3135
8881	24888	3132
8882	24891	3130
8883	24894	3127
8884	24897	3124
8885	24900	3121
8886	24904	3118
8887	24907	3116
8888	24910	3113
8889	24912	3110
8890	24915	3107
8891	24918	3104
8892	24920	3102
8893	24923	3099
8894	24925	3096
8895	24928	3093
8896	24930	3090
8897	24933	3087
8898	24936	3085
8899	24938	3082
8900	24941	3079
8901	24943	3076
8902	24946	3073
8903	24948	3070
8904	24951	3068
8905	24954	3065
8906	24956	3062
8907	24959	3059
8908	24961	3056
8909	24964	3053
8910	24966	3051
8911	24968	3048
8912	24971	3045
8913	24974	3042
8914	24977	3039
8915	24980	3037
8916	24983	3034
8917	24986	3031
8918	24989	3028
8919	24991	3025
8920	24994	3023
8921	24997	3020
8922	24999	3017
8923	25002	3014
8924	25006	3011
8925	25008	3009
8926	25011	3006
8927	25014	3003
8928	25016	3000
8929	25020	2997
8930	25023	2995
8931	25026	2992
8932	25029	2989
8933	25031	2986
8934	25034	2984
8935	25037	2981
8936	25040	2978
8937	25042	2975
8938	25045	2972
8939	25048	2969
8940	25050	2967
8941	25053	2964
8942	25056	2961
8943	25059	2958
8944	25062	2955
8945	25066	2953
8946	25070	2950
8947	25073	2947
8948	25075	2945
8949	25078	2942
8950	25081	2939
8951	25084	2936
8952	25087	2933
8953	25090	2931
8954	25092	2928
8955	25095	2925
8956	25098	2922
8957	25100	2919
8958	25103	2916
8959	25105	2914
8960	25109	2911
8961	25112	2908
8962	25115	2905
8963	25118	2903
8964	25121	2900
8965	25123	2897
8966	25126	2894
8967	25129	2891
8968	25132	2888
8969	25134	2886
8970	25137	2883
8971	25139	2880
8972	25142	2877
8973	25145	2874
8974	25148	2872
8975	25150	2869
8976	25153	2866
8977	25156	2863
8978	25159	2860
8979	25161	2857
8980	25163	2855
8981	25167	2852
8982	25170	2849
8983	25172	2846
8984	25175	2843
8985	25178	2841
8986	25180	2838
8987	25183	2835
8988	25185	2832
8989	25188	2829
8990	25191	2827
8991	25194	2824
8992	25196	2821
8993	25199	2818
8994	25202	2815
8995	25204	2812
8996	25207	2810
8997	25211	2807
8998	25214	2804
8999	25217	2801
9000	25221	2799
9001	25224	2796
9002	25228	2793
9003	25230	2790
9004	25233	2788
9005	25236	2785
9006	25238	2782
9007	25241	2779
9008	25243	2776
9009	25246	2773
9010	25249	2771
9011	25252	2768
9012	25254	2765
9013	25257	2762
9014	25260	2760
9015	25264	2757
9016	25267	2754
9017	25272	2751
9018	25275	2749
9019	25278	2746
9020	25282	2743
9021	25285	2740
9022	25287	2738
9023	25291	2735
9024	25294	2732
9025	25297	2729
9026	25300	2727
9027	25303	2724
9028	25305	2721
9029	25308	2718
9030	25311	2715
9031	25314	2713
9032	25317	2710
9033	25320	2707
9034	25323	2704
9035	25325	2701
9036	25327	2698
9037	25330	2696
9038	25333	2693
9039	25335	2690
9040	25338	2687
9041	25341	2684
9042	25343	2682
9043	25346	2679
9044	25349	2676
9045	25352	2673
9046	25354	2670
9047	25357	2668
9048	25359	2665
9049	25362	2662
9050	25365	2659
9051	25367	2656
9052	25370	2653
9053	25373	2651
9054	25376	2648
9055	25378	2645
9056	25381	2642
9057	25384	2639
9058	25387	2637
9059	25391	2634
9060	25394	2631
9061	25397	2628
9062	25401	2626
9063	25404	2623
9064	25406	2620
9065	25409	2617
9066	25411	2614
9067	25414	2612
9068	25417	2609
9069	25419	2606
9070	25422	2603
9071	25425	2600
9072	25428	2598
9073	25431	2595
9074	25434	2592
9075	25436	2589
9076	25439	2586
9077	25441	2583
9078	25444	2581
9079	25447	2578
9080	25449	2575
9081	25451	2572
9082	25455	2569
9083	25457	2567
9084	25460	2564
9085	25462	2561
9086	25465	2558
9087	25467	2555
9088	25470	2552
9089	25473	2550
9090	25475	2547
9091	25478	2544
9092	25480	2541
9093	25483	2538
9094	25487	2536
9095	25489	2533
9096	25492	2530
9097	25495	2527
9098	25497	2524
9099	25500	2522
9100	25503	2519
9101	25505	2516
9102	25508	2513
9103	25511	2510
9104	25513	2507
9105	25516	2505
9106	25519	2502
9107	25521	2499
9108	25524	2496
9109	25527	2493
9110	25529	2491
9111	25532	2488
9112	25535	2485
9113	25537	2482
9114	25540	2479
9115	25543	2477
9116	25546	2474
9117	25548	2471
9118	25551	2468
9119	25554	2465
9120	25557	2463
9121	25560	2460
9122	25563	2457
9123	25565	2454
9124	25568	2451
9125	25571	2448
9126	25573	2446
9127	25577	2443
9128	25579	2440
9129	25582	2437
9130	25584	2434
9131	25587	2432
9132	25589	2429
9133	25592	2426
9134	25594	2423
9135	25597	2420
9136	25600	2418
9137	25603	2415
9138	25606	2412
9139	25608	2409
9140	25611	2406
9141	25614	2403
9142	25617	2401
9143	25619	2398
9144	25622	2395
9145	25625	2392
9146	25627	2389
9147	25629	2387
9148	25632	2384
9149	25635	2381
9150	25638	2378
9151	25641	2375
9152	25644	2373
9153	25647	2370
9154	25649	2367
9155	25652	2364
9156	25655	2361
9157	25657	2359
9158	25660	2356
9159	25663	2353
9160	25668	2350
9161	25671	2348
9162	25674	2345
9163	25677	2342
9164	25680	2339
9165	25683	2336
9166	25685	2334
9167	25688	2331
9168	25690	2328
9169	25693	2325
9170	25696	2322
9171	25698	2319
9172	25701	2317
9173	25703	2314
9174	25706	2311
9175	25708	2308
9176	25711	2305
9177	25714	2303
9178	25717	2300
9179	25719	2297
9180	25722	2294
9181	25724	2291
9182	25726	2288
9183	25729	2286
9184	25732	2283
9185	25734	2280
9186	25737	2277
9187	25739	2274
9188	25742	2271
9189	25744	2269
9190	25747	2266
9191	25750	2263
9192	25752	2260
9193	25754	2257
9194	25757	2254
9195	25759	2252
9196	25762	2249
9197	25765	2246
9198	25768	2243
9199	25771	2240
9200	25773	2238
9201	25776	2235
9202	25778	2232
9203	25781	2229
9204	25784	2226
9205	25786	2224
9206	25789	2221
9207	25791	2218
9208	25794	2215
9209	25796	2212
9210	25799	2209
9211	25802	2207
9212	25806	2204
9213	25809	2201
9214	25812	2198
9215	25815	2196
9216	25817	2193
9217	25820	2190
9218	25822	2187
9219	25825	2184
9220	25828	2182
9221	25831	2179
9222	25835	2176
9223	25837	2173
9224	25840	2170
9225	25843	2168
9226	25845	2165
9227	25847	2162
9228	25850	2159
9229	25853	2156
9230	25855	2153
9231	25858	2151
9232	25861	2148
9233	25864	2145
9234	25867	2142
9235	25869	2139
9236	25872	2137
9237	25875	2134
9238	25877	2131
9239	25880	2128
9240	25883	2125
9241	25886	2123
9242	25888	2120
9243	25891	2117
9244	25894	2114
9245	25896	2111
9246	25899	2109
9247	25903	2106
9248	25905	2103
9249	25908	2100
9250	25911	2097
9251	25914	2095
9252	25917	2092
9253	25920	2089
9254	25923	2086
9255	25926	2083
9256	25929	2081
9257	25931	2078
9258	25934	2075
9259	25936	2072
9260	25938	2069
9261	25941	2067
9262	25944	2064
9263	25947	2061
9264	25950	2058
9265	25952	2055
9266	25955	2052
9267	25957	2050
9268	25959	2047
9269	25962	2044
9270	25965	2041
9271	25968	2038
9272	25970	2036
9273	25973	2033
9274	25976	2030
9275	25978	2027
9276	25981	2024
9277	25984	2022
9278	25987	2019
9279	25989	2016
9280	25992	2013
9281	25994	2010
9282	25997	2008
9283	26000	2005
9284	26003	2002
9285	26006	1999
9286	26008	1996
9287	26011	1994
9288	26014	1991
9289	26017	1988
9290	26020	1985
9291	26023	1982
9292	26027	1980
9293	26030	1977
9294	26033	1974
9295	26035	1971
9296	26038	1968
9297	26041	1966
9298	26043	1963
9299	26046	1960
9300	26048	1957
9301	26051	1954
9302	26055	1952
9303	26059	1949
9304	26061	1946
9305	26064	1943
9306	26066	1940
9307	26069	1938
9308	26072	1935
9309	26075	1932
9310	26078	1929
9311	26081	1926
9312	26083	1924
9313	26086	1921
9314	26088	1918
9315	26091	1915
9316	26094	1912
9317	26097	1910
9318	26100	1907
9319	26103	1904
9320	26106	1901
9321	26110	1899
9322	26112	1896
9323	26115	1893
9324	26118	1890
9325	26121	1887
9326	26124	1885
9327	26128	1882
9328	26131	1879
9329	26134	1876
9330	26136	1873
9331	26139	1871
9332	26142	1868
9333	26145	1865
9334	26148	1862
9335	26151	1859
9336	26154	1857
9337	26157	1854
9338	26159	1851
9339	26162	1848
9340	26165	1845
9341	26167	1843
9342	26170	1840
9343	26173	1837
9344	26175	1834
9345	26178	1831
9346	26181	1829
9347	26184	1826
9348	26187	1823
9349	26190	1820
9350	26192	1817
9351	26195	1815
9352	26198	1812
9353	26201	1809
9354	26204	1806
9355	26206	1803
9356	26209	1801
9357	26211	1798
9358	26214	1795
9359	26217	1792
9360	26220	1789
9361	26222	1787
9362	26225	1784
9363	26228	1781
9364	26231	1778
9365	26234	1775
9366	26237	1773
9367	26239	1770
9368	26242	1767
9369	26245	1764
9370	26248	1761
9371	26250	1759
9372	26253	1756
9373	26257	1753
9374	26260	1750
9375	26265	1748
9376	26267	1745
9377	26270	1742
9378	26273	1739
9379	26276	1736
9380	26278	1734
9381	26281	1731
9382	26284	1728
9383	26287	1725
9384	26290	1722
9385	26293	1720
9386	26295	1717
9387	26298	1714
9388	26301	1711
9389	26303	1708
9390	26306	1705
9391	26309	1703
9392	26311	1700
9393	26314	1697
9394	26317	1694
9395	26320	1691
9396	26323	1689
9397	26326	1686
9398	26329	1683
9399	26332	1680
9400	26334	1677
9401	26337	1675
9402	26340	1672
9403	26343	1669
9404	26345	1666
9405	26348	1663
9406	26351	1661
9407	26353	1658
9408	26356	1655
9409	26359	1652
9410	26362	1649
9411	26365	1647
9412	26368	1644
9413	26370	1641
9414	26373	1638
9415	26376	1635
9416	26379	1633
9417	26382	1630
9418	26384	1627
9419	26387	1624
9420	26390	1621
9421	26392	1619
9422	26395	1616
9423	26398	1613
9424	26400	1610
9425	26404	1607
9426	26406	1605
9427	26409	1602
9428	26411	1599
9429	26414	1596
9430	26417	1593
9431	26419	1591
9432	26422	1588
9433	26425	1585
9434	26428	1582
9435	26432	1579
9436	26435	1577
9437	26439	1574
9438	26441	1571
9439	26444	1568
9440	26447	1565
9441	26449	1563
9442	26452	1560
9443	26454	1557
9444	26457	1554
9445	26460	1551
9446	26462	1549
9447	26465	1546
9448	26468	1543
9449	26471	1540
9450	26473	1537
9451	26476	1535
9452	26478	1532
9453	26481	1529
9454	26485	1526
9455	26488	1523
9456	26491	1521
9457	26494	1518
9458	26497	1515
9459	26500	1512
9460	26503	1509
9461	26506	1507
9462	26511	1504
9463	26514	1501
9464	26517	1498
9465	26520	1496
9466	26523	1493
9467	26525	1490
